Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details",Status,"Availability Date"
"15 June, 2026",VAT,"VAT: listing","listing: 4522387842",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522387842",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522380677",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522380677",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522387438",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522387438",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522380161",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522380161",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522367827",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522367827",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522374452",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522374452",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522372416",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522372416",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522365115",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522365115",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522372152",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522372152",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522364883",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522364883",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522356752",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522356752",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522357000",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522357000",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: listing","listing: 4522345510",TRY,--,"-1.85 TL","-1.85 TL",--
"15 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4522345510",TRY,--,"-9.26 TL","-9.26 TL",--
"15 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-231.28 TL","-231.28 TL",--
"15 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 14, 2026",TRY,--,"-1,156.38 TL","-1,156.38 TL",--
"14 June, 2026",VAT,"VAT: listing","listing: 4521796906",TRY,--,"-1.85 TL","-1.85 TL",--
"14 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4521796906",TRY,--,"-9.25 TL","-9.25 TL",--
"14 June, 2026",VAT,"VAT: listing","listing: 4521791703",TRY,--,"-1.85 TL","-1.85 TL",--
"14 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4521791703",TRY,--,"-9.25 TL","-9.25 TL",--
"14 June, 2026",VAT,"VAT: listing","listing: 4521789541",TRY,--,"-1.85 TL","-1.85 TL",--
"14 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4521789541",TRY,--,"-9.25 TL","-9.25 TL",--
"14 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-45.86 TL","-45.86 TL",--
"14 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 13, 2026",TRY,--,"-229.31 TL","-229.31 TL",--
"13 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-44.94 TL","-44.94 TL",--
"13 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 12, 2026",TRY,--,"-224.69 TL","-224.69 TL",--
"12 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-230.38 TL","-230.38 TL",--
"12 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 11, 2026",TRY,--,"-1,151.92 TL","-1,151.92 TL",--
"11 June, 2026",VAT,"VAT: listing","listing: 4520472276",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4520472276",TRY,--,"-9.24 TL","-9.24 TL",--
"11 June, 2026",VAT,"VAT: listing","listing: 4520472082",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4520472082",TRY,--,"-9.24 TL","-9.24 TL",--
"11 June, 2026",VAT,"VAT: listing","listing: 4520471763",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4520471763",TRY,--,"-9.24 TL","-9.24 TL",--
"11 June, 2026",VAT,"VAT: listing","listing: 4520471940",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4520471940",TRY,--,"-9.24 TL","-9.24 TL",--
"11 June, 2026",VAT,"VAT: listing","listing: 4520469811",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4520469811",TRY,--,"-9.24 TL","-9.24 TL",--
"11 June, 2026",VAT,"VAT: listing","listing: 4520472685",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4520472685",TRY,--,"-9.24 TL","-9.24 TL",--
"11 June, 2026",VAT,"VAT: Processing Fee","Order #4085014348",TRY,--,"-147.88 TL","-147.88 TL",--
"11 June, 2026",VAT,"VAT: Regulatory Operating fee",,TRY,--,"-51.97 TL","-51.97 TL",--
"11 June, 2026",VAT,"VAT: transaction","order: 4085014348",TRY,--,"-148.80 TL","-148.80 TL",--
"11 June, 2026",Fee,"Regulatory Operating fee","Order #4085014348",TRY,--,"-259.84 TL","-259.84 TL",--
"11 June, 2026",Fee,"Transaction fee: Elegant Woman Relaxing in Bubble Bath Ca...","Order #4085014348",TRY,--,"-744.02 TL","-744.02 TL",--
"11 June, 2026",Fee,"Processing fee","Order #4085014348",TRY,--,"-739.41 TL","-739.41 TL",--
"11 June, 2026",Sale,"Payment for Order #4085014348","Funds will be available on Jun 25, 2026",TRY,"11,160.21 TL",--,"11,160.21 TL",--
"11 June, 2026",VAT,"VAT: auto-renew sold ","auto-renew sold : 4504346627",TRY,--,"-1.85 TL","-1.85 TL",--
"11 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4504346627",TRY,--,"-9.23 TL","-9.23 TL",--
"11 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-228.18 TL","-228.18 TL",--
"11 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 10, 2026",TRY,--,"-1,140.92 TL","-1,140.92 TL",--
"10 June, 2026",VAT,"VAT: Credit for Regulatory Operating fee",,TRY,--,"25.04 TL","25.04 TL",--
"10 June, 2026",Fee,"Credit for Regulatory Operating fee","Order #4076830706",TRY,--,"125.18 TL","125.18 TL",--
"10 June, 2026",VAT,"VAT: transaction credit","order: 4076830706",TRY,--,"71.69 TL","71.69 TL",--
"10 June, 2026",Fee,"Credit for transaction fee on Vintage Tokyo Travel Poster Canvas, Pan ...","Order #4076830706",TRY,--,"358.46 TL","358.46 TL",--
"10 June, 2026",VAT,"VAT: Processing Fee","order: 4076830706",TRY,--,"77.33 TL","77.33 TL",--
"10 June, 2026",Fee,"Credit for processing fee","Order #4076830706",TRY,--,"386.66 TL","386.66 TL",--
"10 June, 2026",Tax,"Refund to buyer for sales tax","Order #4076830706",TRY,--,"356.22 TL","356.22 TL",--
